breach,type_of_interaction,gaze,talk,distance,pedestrian_gender,actor_gender,transportation,pedestrian_group_size,location,date,coder_id,enter,exit,outcome,group_lead_pedestrian
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:37,0:01:38,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,2,Peterson,2019-04-09,5,0:01:42,0:01:43,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,2,Peterson,2019-04-09,5,0:01:42,0:01:43,Diverge,FALSE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:01:47,0:01:48,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:51,0:01:53,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Other,1,Peterson,2019-04-09,5,0:02:02,0:02:03,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:00:08,0:00:10,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:13,0:00:14,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:00:17,0:00:18,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,2,Peterson,2019-04-09,5,0:00:28,0:00:29,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,2,Peterson,2019-04-09,5,0:00:28,0:00:29,Diverge,FALSE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:27,0:00:28,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:28,0:00:29,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:12,0:00:14,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:19,0:00:21,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:23,0:00:25,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:00:26,0:00:29,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:36,0:00:37,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:00:36,0:00:37,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:36,0:00:37,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:36,0:00:37,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:00:41,0:00:43,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:43,0:00:45,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Skateboard,1,Peterson,2019-04-09,5,0:00:45,0:00:46,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:01:05,0:01:06,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:01:05,0:01:06,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:06,0:01:07,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:01:06,0:01:07,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:09,0:01:10,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:10,0:01:11,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:12,0:01:13,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:24,0:01:25,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:01:40,0:01:42,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:01:41,0:01:42,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Bike,1,Peterson,2019-04-09,5,0:01:43,0:01:44,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:46,0:01:48,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:01:51,0:01:53,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:55,0:01:56,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,3,Peterson,2019-04-09,5,0:01:56,0:01:57,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,3,Peterson,2019-04-09,5,0:01:56,0:01:57,Break,FALSE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,3,Peterson,2019-04-09,5,0:01:56,0:01:57,Break,FALSE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:02:00,0:02:01,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:06,0:00:07,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:00:20,0:00:22,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:34,0:00:36,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:36,0:00:37,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:00:40,0:00:41,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:00:47,0:00:49,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:04,0:01:06,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:08,0:01:09,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:11,0:01:13,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:17,0:01:18,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:18,0:01:19,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:01:20,0:01:21,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:30,0:01:31,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Other,1,Peterson,2019-04-09,5,0:01:49,0:01:50,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,W,Bike,1,Peterson,2019-04-09,5,0:01:51,0:01:53,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:01:55,0:01:57,Break,TRUE
